frame,behavior,behavior_label
13205,1,walking
13206,1,walking
13207,1,walking
13208,1,walking
13209,1,walking
13210,1,walking
13211,1,walking
13212,1,walking
13213,2,rearing
13214,2,rearing
13215,2,rearing
13216,2,rearing
13217,2,rearing
13218,2,rearing
13219,2,rearing
13220,2,rearing
13221,2,rearing
13222,2,rearing
13223,2,rearing
13224,2,rearing
13225,2,rearing
13226,2,rearing
13227,2,rearing
13228,2,rearing
13229,2,rearing
13230,2,rearing
13231,2,rearing
13232,2,rearing
13233,2,rearing
13234,2,rearing
13235,2,rearing
13236,2,rearing
13237,2,rearing
13238,2,rearing
13239,2,rearing
13240,2,rearing
13241,2,rearing
13242,2,rearing
13243,2,rearing
13244,2,rearing
13245,2,rearing
13246,2,rearing
13247,2,rearing
13248,2,rearing
13249,2,rearing
13250,2,rearing
13251,2,rearing
13252,2,rearing
13253,2,rearing
13254,2,rearing
13255,2,rearing
13256,2,rearing
13257,2,rearing
13258,2,rearing
13259,2,rearing
13260,2,rearing
13261,1,walking
13262,1,walking
13263,1,walking
13264,1,walking
13265,1,walking
13266,1,walking
13267,1,walking
13268,1,walking
13269,1,walking
13270,1,walking
13271,1,walking
13272,1,walking
13273,1,walking
13274,1,walking
13275,1,walking
13276,1,walking
13277,1,walking
13278,1,walking
13279,1,walking
13280,1,walking
13281,1,walking
13282,1,walking
13283,1,walking
13284,1,walking
13285,1,walking
13286,1,walking
13287,1,walking
13288,1,walking
13289,1,walking
13290,1,walking
13291,1,walking
13292,1,walking
13293,1,walking
13294,1,walking
13295,1,walking
13296,1,walking
13297,1,walking
13298,1,walking
13299,1,walking
13300,1,walking
13301,1,walking
13302,1,walking
13303,1,walking
13304,1,walking
13305,1,walking
13306,1,walking
13307,1,walking
13308,1,walking
13309,1,walking
13310,1,walking
13311,1,walking
13312,1,walking
13313,1,walking
13314,1,walking
13315,1,walking
